Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Puck Line,,Open OU,,Close OU,
1219,51,V,Nashville,0,0,1,2,110,-115,-1.5,245,5.5,105,5.5,-105
1219,52,H,Philadelphia,1,0,0,1,-130,-105,1.5,-305,5.5,-125,5.5,-115
1219,55,V,Anaheim,0,1,2,3,105,115,1.5,-270,5.5,100,5.5,100
1219,56,H,Toronto,0,1,1,2,-125,-135,-1.5,220,5.5,-120,5.5,-120
1219,57,V,Edmonton,1,0,1,3,135,118,1.5,-260,5,-130,5.5,105
1219,58,H,St.Louis,2,0,0,2,-155,-138,-1.5,210,5,110,5.5,-125
1219,59,V,Calgary,0,1,3,4,-153,-157,-1.5,205,5,-120,5.5,125
1219,60,H,Arizona,1,0,1,2,133,137,1.5,-245,5,100,5.5,-145
1220,1,V,LosAngeles,0,1,1,2,135,-120,1.5,-300,5,-130,5.5,120
1220,2,H,Columbus,0,1,1,3,-155,100,-1.5,240,5,110,5.5,-140
1220,3,V,Nashville,2,1,2,5,-114,115,1.5,-290,5,-120,5,-130
1220,4,H,NewJersey,0,0,1,1,-106,-135,-1.5,230,5,100,5,110
1220,5,V,NYRangers,1,0,1,2,135,147,1.5,-215,5.5,100,5.5,110
1220,6,H,Pittsburgh,1,2,4,7,-155,-167,-1.5,185,5.5,-120,5.5,-130
1220,7,V,NYIslanders,2,1,1,4,150,165,1.5,-185,5,-130,5,-135
1220,8,H,Boston,0,0,2,2,-170,-185,-1.5,165,5,110,5,115
1220,9,V,Buffalo,0,2,1,3,135,110,1.5,-290,5,-110,5,-110
1220,10,H,Florida,1,1,1,4,-155,-130,-1.5,230,5,-110,5,-110
1220,11,V,Detroit,0,0,1,1,140,134,1.5,-235,5,-125,5,-117
1220,12,H,TampaBay,1,3,0,4,-160,-154,-1.5,195,5,105,5,-103
1220,13,V,Anaheim,1,0,0,1,150,153,1.5,-200,5,-130,5,-130
1220,14,H,Montreal,1,1,3,5,-170,-173,-1.5,170,5,110,5,110
1220,15,V,Colorado,0,0,0,0,190,205,1.5,-131,5,-120,5,-125
1220,16,H,Minnesota,1,1,0,2,-230,-245,-1.5,111,5,100,5,105
1220,17,V,St.Louis,1,1,0,3,105,107,1.5,-290,5.5,100,5.5,115
1220,18,H,Dallas,1,1,0,2,-125,-127,-1.5,230,5.5,-120,5.5,-135
1220,19,V,Ottawa,1,3,0,4,155,155,1.5,-210,5.5,105,5.5,120
1220,20,H,Chicago,1,1,1,3,-175,-175,-1.5,180,5.5,-125,5.5,-140
1220,21,V,Winnipeg,1,0,0,1,-105,-135,-1.5,220,5,-130,5,-135
1220,22,H,Vancouver,0,1,3,4,-115,115,1.5,-270,5,110,5,115
1220,23,V,Calgary,0,0,1,1,165,145,1.5,-170,5,-125,5,-110
1220,24,H,SanJose,0,4,0,4,-185,-165,-1.5,150,5,105,5,-110
1221,51,V,Washington,1,1,0,2,-120,-126,-1.5,230,5,-130,5,-110
1221,52,H,Philadelphia,0,2,0,3,100,106,1.5,-290,5,110,5,-110
1221,53,V,Edmonton,2,1,0,3,-160,-165,-1.5,175,5.5,100,5.5,120
1221,54,H,Arizona,0,1,1,2,140,145,1.5,-205,5.5,-120,5.5,-140
1222,1,V,Carolina,2,0,1,3,110,-103,1.5,-320,5,-120,5,-120
1222,2,H,Buffalo,0,0,1,1,-130,-117,-1.5,255,5,100,5,100
1222,3,V,Pittsburgh,1,0,0,1,-105,-105,1.5,-300,5.5,-105,6,100
1222,4,H,Columbus,1,2,4,7,-115,-115,-1.5,240,5.5,-115,6,-120
1222,5,V,Philadelphia,0,0,0,0,105,112,1.5,-266,5,-140,5,-135
1222,6,H,NewJersey,2,1,1,4,-125,-132,-1.5,217,5,120,5,115
1222,7,V,Boston,0,2,1,3,-102,-117,-1.5,245,5,-110,5,-120
1222,8,H,Florida,0,0,1,1,-118,-103,1.5,-305,5,-110,5,100
1222,9,V,St.Louis,2,0,0,2,-107,-107,-1.5,250,5,-120,5,-140
1222,10,H,TampaBay,0,2,3,5,-113,-113,1.5,-315,5,100,5,120
1222,11,V,Minnesota,0,2,2,4,110,125,1.5,-275,5,105,5,105
1222,12,H,Montreal,0,2,0,2,-130,-145,-1.5,225,5,-125,5,-125
1222,13,V,Anaheim,0,1,0,1,102,-126,-1.5,230,5.5,105,5.5,105
1222,14,H,Ottawa,0,1,0,2,-122,106,1.5,-290,5.5,-125,5.5,-125
1222,15,V,LosAngeles,1,0,3,4,125,105,1.5,-275,5,-125,5,-140
1222,16,H,Nashville,0,0,0,0,-145,-125,-1.5,225,5,105,5,120
1222,17,V,Toronto,3,2,1,6,-115,-150,-1.5,190,5.5,105,5.5,-105
1222,18,H,Colorado,0,0,0,0,-105,130,1.5,-230,5.5,-125,5.5,-115
1222,19,V,Winnipeg,0,1,3,4,-105,-125,-1.5,260,5,-140,5.5,120
1222,20,H,Vancouver,1,0,0,1,-115,105,1.5,-325,5,120,5.5,-140
1223,51,V,Minnesota,1,5,1,7,135,136,1.5,-209,5,-125,5,-120
1223,52,H,NYRangers,1,2,1,4,-155,-156,-1.5,176,5,105,5,100
1223,53,V,NewJersey,0,1,0,1,190,190,1.5,-155,6,-110,5.5,-115
1223,54,H,Pittsburgh,1,2,1,4,-230,-230,-1.5,135,6,-110,5.5,-105
1223,55,V,Buffalo,0,0,1,1,130,120,1.5,-260,5,-135,5.5,115
1223,56,H,NYIslanders,1,2,2,5,-150,-140,-1.5,210,5,115,5.5,-135
1223,57,V,Montreal,0,0,1,1,160,130,1.5,-235,5.5,110,5.5,110
1223,58,H,Columbus,1,1,0,2,-180,-150,-1.5,195,5.5,-130,5.5,-130
1223,59,V,TampaBay,0,0,0,0,205,195,1.5,-170,5,-135,5,-110
1223,60,H,Washington,2,1,1,4,-245,-235,-1.5,150,5,115,5,-110
1223,61,V,Boston,1,1,0,2,-105,-101,1.5,-290,5,-140,5.5,130
1223,62,H,Carolina,0,1,1,3,-115,-119,-1.5,230,5,120,5.5,-150
1223,63,V,Detroit,0,1,2,4,128,151,1.5,-205,5,-125,5,-125
1223,64,H,Florida,1,2,0,3,-148,-171,-1.5,175,5,105,5,105
1223,65,V,Colorado,0,0,1,2,215,235,1.5,-119,5.5,105,5.5,120
1223,66,H,Chicago,0,1,0,1,-265,-295,-1.5,-101,5.5,-125,5.5,-140
1223,67,V,LosAngeles,1,0,1,2,118,135,1.5,-245,5.5,100,5.5,115
1223,68,H,Dallas,0,1,1,3,-138,-155,-1.5,205,5.5,-120,5.5,-135
1223,69,V,Vancouver,1,0,0,1,150,165,1.5,-185,5,-145,5.5,115
1223,70,H,Calgary,0,3,1,4,-170,-185,-1.5,165,5,125,5.5,-135
1223,71,V,Toronto,1,1,2,4,-155,-136,-1.5,205,5.5,-110,5.5,105
1223,72,H,Arizona,0,1,0,1,135,116,1.5,-245,5.5,-110,5.5,-125
1223,73,V,Edmonton,0,0,2,2,150,126,1.5,-215,5,-130,5,-120
1223,74,H,SanJose,0,1,1,3,-170,-146,-1.5,185,5,110,5,100
1227,1,V,Ottawa,3,0,0,3,155,150,1.5,-210,5.5,105,5.5,105
1227,2,H,NYRangers,1,2,1,4,-175,-170,-1.5,180,5.5,-125,5.5,-125
1227,3,V,Boston,2,1,0,3,140,100,1.5,-290,5,-130,5,-115
1227,4,H,Columbus,3,0,1,4,-160,-120,-1.5,230,5,110,5,-105
1227,5,V,Washington,1,0,2,3,-150,-146,-1.5,195,5,-130,5.5,133
1227,6,H,NYIslanders,1,1,2,4,130,126,1.5,-235,5,110,5.5,-153
1227,7,V,Pittsburgh,1,2,2,5,-145,-142,-1.5,200,5.5,-110,5.5,115
1227,8,H,NewJersey,2,0,0,2,125,122,1.5,-240,5.5,-110,5.5,-135
1227,9,V,Buffalo,2,1,1,4,115,112,1.5,-315,5,-125,5,-125
1227,10,H,Detroit,0,2,1,3,-135,-132,-1.5,250,5,105,5,105
1227,11,V,Minnesota,1,1,0,3,100,-103,1.5,-320,5,-130,5,-130
1227,12,H,Nashville,0,2,0,2,-120,-117,-1.5,255,5,110,5,110
1227,13,V,Winnipeg,2,0,1,3,160,137,1.5,-230,5,-135,5,-135
1227,14,H,Chicago,0,1,0,1,-180,-157,-1.5,190,5,115,5,115
1227,15,V,Calgary,0,4,2,6,-140,-137,-1.5,210,5.5,100,5.5,110
1227,16,H,Colorado,1,1,1,3,120,117,1.5,-260,5.5,-120,5.5,-130
1227,17,V,Dallas,0,2,1,3,-145,-137,-1.5,215,5.5,-105,5.5,-105
1227,18,H,Arizona,0,1,1,2,125,117,1.5,-265,5.5,-115,5.5,-115
1227,19,V,SanJose,1,1,0,3,100,-117,-1.5,250,5,-125,5,-125
1227,20,H,Anaheim,0,1,1,2,-120,-103,1.5,-315,5,105,5,105
1228,51,V,Carolina,1,1,0,2,170,153,1.5,-200,5.5,-110,5.5,-115
1228,52,H,Pittsburgh,0,1,2,3,-200,-173,-1.5,170,5.5,-110,5.5,-105
1228,53,V,Toronto,1,1,0,3,110,-109,1.5,-330,5.5,115,5.5,110
1228,54,H,Florida,0,0,2,2,-130,-111,-1.5,265,5.5,-135,5.5,-130
1228,55,V,Montreal,2,1,0,3,-105,-105,1.5,-325,5,-130,5,-135
1228,56,H,TampaBay,1,0,2,4,-115,-115,-1.5,260,5,110,5,115
1228,57,V,Philadelphia,1,1,1,3,130,125,1.5,-240,5.5,110,5.5,120
1228,58,H,St.Louis,2,0,4,6,-150,-145,-1.5,200,5.5,-130,5.5,-140
1228,59,V,LosAngeles,0,0,1,1,-145,-148,-1.5,190,5,-130,5,-120
1228,60,H,Vancouver,1,1,0,2,125,128,1.5,-230,5,110,5,100
1229,1,V,NewJersey,0,1,0,2,185,210,1.5,-140,5,-130,5,101
1229,2,H,Washington,0,0,1,1,-215,-260,-1.5,120,5,110,5,-121
1229,3,V,Boston,0,2,2,4,-125,-147,-1.5,195,5,-120,5,-120
1229,4,H,Buffalo,2,0,0,2,105,127,1.5,-235,5,100,5,100
1229,5,V,Toronto,1,1,0,3,120,110,1.5,-265,5.5,-105,5.5,-140
1229,6,H,TampaBay,0,2,0,2,-140,-130,-1.5,215,5.5,-115,5.5,120
1229,7,V,Montreal,0,1,1,3,-103,-105,1.5,-325,5.5,110,5.5,105
1229,8,H,Florida,1,1,0,2,-117,-115,-1.5,260,5.5,-130,5.5,-125
1229,9,V,Detroit,1,1,0,3,130,133,1.5,-240,5.5,100,5.5,125
1229,10,H,Ottawa,1,1,0,2,-150,-153,-1.5,200,5.5,-120,5.5,-145
1229,11,V,Chicago,1,0,2,3,100,-105,1.5,-290,5,-130,5,-135
1229,12,H,Nashville,1,0,1,2,-120,-115,-1.5,230,5,110,5,115
1229,13,V,Columbus,2,1,2,5,-135,-125,-1.5,220,5.5,105,5.5,115
1229,14,H,Winnipeg,1,0,2,3,115,105,1.5,-270,5.5,-125,5.5,-135
1229,15,V,NYIslanders,1,1,2,4,170,170,1.5,-180,5,-135,5,-140
1229,16,H,Minnesota,1,3,2,6,-200,-200,-1.5,160,5,115,5,120
1229,17,V,Colorado,1,0,1,2,175,175,1.5,-170,5.5,-105,5.5,-105
1229,18,H,Dallas,2,1,1,4,-205,-205,-1.5,150,5.5,-115,5.5,-115
1229,19,V,LosAngeles,0,0,1,1,115,115,1.5,-290,5,-130,5,-115
1229,20,H,Edmonton,0,1,2,3,-135,-135,-1.5,230,5,110,5,-105
1229,21,V,NYRangers,2,1,3,6,-180,-148,-1.5,190,5.5,115,5.5,115
1229,22,H,Arizona,1,1,1,3,160,128,1.5,-230,5.5,-135,5.5,-135
1229,23,V,Anaheim,0,1,2,3,105,-112,1.5,-350,5.5,105,5.5,110
1229,24,H,Calgary,1,0,0,1,-125,-108,-1.5,285,5.5,-125,5.5,-130
1230,51,V,Chicago,1,0,1,2,-105,128,1.5,-260,5,-135,5,-135
1230,52,H,Carolina,2,0,1,3,-115,-148,-1.5,210,5,115,5,115
1230,53,V,Nashville,0,3,1,4,130,147,1.5,-230,5,-135,5,-140
1230,54,H,St.Louis,0,0,0,0,-150,-167,-1.5,190,5,115,5,120
1230,55,V,Philadelphia,0,0,0,0,155,152,1.5,-205,5,-130,5.5,110
1230,56,H,SanJose,1,0,1,2,-175,-172,-1.5,175,5,110,5.5,-130
1230,57,V,Anaheim,1,1,0,2,-120,-120,-1.5,245,5,-135,5,-135
1230,58,H,Vancouver,0,1,1,3,100,100,1.5,-305,5,115,5,115
1231,1,V,Buffalo,0,1,0,1,181,175,1.5,-170,5,-130,5,-115
1231,2,H,Boston,1,2,0,3,-211,-205,-1.5,150,5,110,5,-105
1231,3,V,Washington,2,3,1,6,-170,-168,-1.5,175,5,-105,5,100
1231,4,H,NewJersey,0,1,1,2,150,148,1.5,-205,5,-115,5,-120
1231,5,V,Columbus,1,3,0,4,110,110,1.5,-270,5,-135,5.5,125
1231,6,H,Minnesota,0,1,1,2,-130,-130,-1.5,220,5,115,5.5,-145
1231,7,V,Carolina,0,1,0,1,140,140,1.5,-230,5.5,105,5.5,100
1231,8,H,TampaBay,2,1,0,3,-160,-160,-1.5,190,5.5,-125,5.5,-120
1231,9,V,Montreal,1,1,1,3,126,140,1.5,-230,5.5,110,5.5,-115
1231,10,H,Pittsburgh,0,2,1,4,-146,-160,-1.5,190,5.5,-130,5.5,-105
1231,11,V,NYIslanders,2,2,2,6,120,131,1.5,-235,5.5,100,5.5,100
1231,12,H,Winnipeg,0,1,1,2,-140,-151,-1.5,195,5.5,-120,5.5,-120
1231,13,V,NYRangers,2,2,2,6,-180,-148,-1.5,185,5.5,-115,5.5,100
1231,14,H,Colorado,2,0,0,2,160,128,1.5,-215,5.5,-105,5.5,-120
1231,15,V,Florida,3,0,0,3,146,150,1.5,-215,5.5,100,5.5,105
1231,16,H,Dallas,0,1,0,1,-166,-170,-1.5,185,5.5,-120,5.5,-125
1231,17,V,Vancouver,0,1,1,3,191,200,1.5,-150,5.5,110,5.5,120
1231,18,H,Edmonton,0,1,1,2,-231,-240,-1.5,130,5.5,-130,5.5,-140
1231,19,V,Arizona,0,1,1,2,180,175,1.5,-170,5.5,100,5.5,105
1231,20,H,Calgary,4,0,0,4,-210,-205,-1.5,150,5.5,-120,5.5,-125
1231,21,V,SanJose,0,0,2,2,100,-107,1.5,-325,5,-130,5,125
1231,22,H,LosAngeles,1,1,1,3,-120,-113,-1.5,260,5,110,5,-145
101,51,V,Detroit,0,1,3,4,135,165,1.5,-185,5.5,115,5.5,115
101,52,H,Toronto,0,0,4,5,-155,-185,-1.5,165,5.5,-135,5.5,-135
101,53,V,Ottawa,0,1,0,1,170,160,1.5,-200,5,-130,5,-130
101,54,H,Washington,0,1,1,2,-200,-180,-1.5,170,5,110,5,110
101,55,V,Philadelphia,1,2,0,3,130,135,1.5,-210,5.5,115,5.5,105
101,56,H,Anaheim,2,1,0,4,-150,-155,-1.5,180,5.5,-135,5.5,-125
102,1,V,Chicago,1,0,0,1,110,110,1.5,-275,5,-140,5,-110
102,2,H,St.Louis,0,1,3,4,-130,-130,-1.5,225,5,120,5,-110
102,3,V,Boston,0,0,0,0,-140,-150,-1.5,195,5,-110,5,-110
102,4,H,NewJersey,1,0,2,3,120,130,1.5,-235,5,-110,5,-110
102,5,V,Colorado,0,1,1,2,140,120,1.5,-205,5.5,110,5.5,125
102,6,H,Vancouver,0,2,1,3,-160,-140,-1.5,175,5.5,-130,5.5,-145
103,51,V,Edmonton,0,1,0,1,147,137,1.5,-205,5.5,-104,5.5,105
103,52,H,Columbus,1,1,1,3,-167,-157,-1.5,175,5.5,-116,5.5,-125
103,53,V,Toronto,3,1,1,5,140,135,1.5,-230,5.5,111,5,-140
103,54,H,Washington,2,0,3,6,-160,-155,-1.5,190,5.5,-131,5,120
103,55,V,NewJersey,0,1,2,3,140,165,1.5,-200,5,-125,5,-110
103,56,H,Carolina,0,0,1,1,-160,-185,-1.5,170,5,105,5,-110
103,57,V,Buffalo,2,1,1,4,190,170,1.5,-170,5.5,116,5.5,110
103,58,H,NYRangers,0,1,0,1,-230,-200,-1.5,150,5.5,-136,5.5,-130
103,59,V,Winnipeg,1,3,2,6,145,125,1.5,-235,5.5,116,5.5,100
103,60,H,TampaBay,0,1,3,4,-165,-145,-1.5,195,5.5,-136,5.5,-120
103,61,V,Montreal,0,0,1,2,111,105,1.5,-315,5,-136,5,-140
103,62,H,Nashville,0,1,0,1,-131,-125,-1.5,250,5,116,5,120
103,63,V,LosAngeles,0,0,1,2,120,127,1.5,-270,5,104,5,110
103,64,H,SanJose,0,1,0,1,-140,-147,-1.5,220,5,-124,5,-130
104,1,V,Winnipeg,0,2,2,4,135,135,1.5,-235,5.5,110,5.5,115
104,2,H,Florida,0,1,0,1,-155,-155,-1.5,195,5.5,-130,5.5,-135
104,3,V,Montreal,1,0,2,4,120,107,1.5,-315,5.5,-110,5.5,100
104,4,H,Dallas,1,1,1,3,-140,-127,-1.5,250,5.5,-110,5.5,-120
104,5,V,NYRangers,0,1,4,5,-114,110,1.5,-275,5.5,100,5.5,110
104,6,H,Philadelphia,0,0,2,2,-106,-130,-1.5,225,5.5,-120,5.5,-130
104,7,V,Colorado,0,0,1,1,185,185,1.5,-160,5.5,100,5.5,-115
104,8,H,Calgary,1,1,2,4,-215,-215,-1.5,140,5.5,-120,5.5,-105
104,9,V,Arizona,0,0,0,0,145,128,1.5,-245,5.5,110,5.5,120
104,10,H,Vancouver,1,0,2,3,-165,-148,-1.5,205,5.5,-130,5.5,-140
104,11,V,Detroit,0,0,0,0,165,132,1.5,-235,5.5,110,5.5,125
104,12,H,Anaheim,1,0,1,2,-185,-152,-1.5,195,5.5,-130,5.5,-145
105,51,V,Columbus,0,0,0,0,110,120,1.5,-260,5,-135,5,-135
105,52,H,Washington,2,2,1,5,-130,-140,-1.5,210,5,115,5,115
105,53,V,Edmonton,1,1,2,4,120,135,1.5,-235,5,-130,5,-120
105,54,H,Boston,1,1,1,3,-140,-155,-1.5,195,5,110,5,100
105,55,V,Nashville,1,3,2,6,110,110,1.5,-305,5.5,105,5.5,105
105,56,H,TampaBay,0,1,0,1,-130,-130,-1.5,245,5.5,-125,5.5,-125
105,57,V,Carolina,1,1,2,4,135,135,1.5,-240,5,-140,5.5,120
105,58,H,St.Louis,0,2,0,2,-155,-155,-1.5,200,5,120,5.5,-140
105,59,V,Buffalo,1,1,1,3,170,168,1.5,-200,5,-125,5,-125
105,60,H,Chicago,1,1,1,4,-200,-188,-1.5,170,5,105,5,105
105,61,V,Detroit,3,0,1,4,170,205,1.5,-150,5,-130,5,-120
105,62,H,LosAngeles,0,0,0,0,-200,-245,-1.5,130,5,110,5,100
105,63,V,Minnesota,0,1,4,5,120,-103,1.5,-305,5,100,5,100
105,64,H,SanJose,0,2,2,4,-140,-117,-1.5,245,5,-120,5,-120
106,1,V,Nashville,0,0,1,1,-105,107,1.5,-290,5,-135,5,-135
106,2,H,Florida,1,0,1,2,-115,-127,-1.5,230,5,115,5,115
106,3,V,Toronto,4,0,0,4,-105,-130,-1.5,210,5.5,115,5.5,125
106,4,H,NewJersey,0,0,2,2,-115,110,1.5,-260,5.5,-135,5.5,-145
106,5,V,Carolina,0,1,0,1,160,130,1.5,-240,5.5,-105,5.5,120
106,6,H,Chicago,1,1,0,2,-180,-150,-1.5,200,5.5,-115,5.5,-140
106,7,V,NYIslanders,0,1,0,1,-143,-155,-1.5,190,5.5,-110,5.5,-110
106,8,H,Colorado,1,0,0,2,123,135,1.5,-230,5.5,-110,5.5,-110
106,9,V,Calgary,1,0,1,2,-105,-125,-1.5,225,5.5,120,5,-135
106,10,H,Vancouver,2,1,1,4,-115,105,1.5,-275,5.5,-140,5,115
106,11,V,Arizona,0,1,1,2,190,185,1.5,-155,5.5,120,5.5,120
106,12,H,Anaheim,1,1,0,3,-230,-215,-1.5,135,5.5,-140,5.5,-140
107,51,V,Winnipeg,1,2,0,3,-115,-113,-1.5,255,5.5,120,5.5,120
107,52,H,Buffalo,1,0,3,4,-105,-107,1.5,-320,5.5,-140,5.5,-140
107,53,V,TampaBay,1,1,0,2,125,100,1.5,-315,5.5,-110,5.5,-105
107,54,H,Philadelphia,0,4,0,4,-145,-120,-1.5,250,5.5,-110,5.5,-115
107,55,V,Minnesota,2,0,1,3,-105,-106,1.5,-330,5,110,5,-110
107,56,H,LosAngeles,0,2,1,4,-115,-114,-1.5,265,5,-130,5,-110
107,57,V,Edmonton,0,0,1,2,-155,-143,-1.5,200,5.5,105,5,-140
107,58,H,NewJersey,1,0,0,1,135,123,1.5,-240,5.5,-125,5,120
107,59,V,Washington,1,0,0,1,-155,-152,-1.5,195,5,-140,5,-125
107,60,H,Ottawa,0,0,0,0,135,132,1.5,-235,5,120,5,105
107,61,V,Montreal,3,1,1,5,-105,-105,1.5,-305,5.5,100,5.5,115
107,62,H,Toronto,2,1,0,3,-115,-115,-1.5,245,5.5,-120,5.5,-135
107,63,V,NYRangers,1,1,3,5,110,115,1.5,-275,5.5,105,5.5,-115
107,64,H,Columbus,3,1,0,4,-130,-135,-1.5,225,5.5,-125,5.5,-105
107,65,V,Boston,1,2,1,4,-140,-160,-1.5,190,5,-135,5,-125
107,66,H,Florida,0,0,0,0,120,140,1.5,-230,5,115,5,105
107,67,V,NYIslanders,0,1,0,1,-145,-155,-1.5,190,5.5,100,5.5,100
107,68,H,Arizona,0,0,1,2,125,135,1.5,-230,5.5,-120,5.5,-120
107,69,V,Dallas,1,2,0,3,139,131,1.5,-244,5.5,-105,5.5,100
107,70,H,St.Louis,2,1,1,4,-159,-151,-1.5,204,5.5,-115,5.5,-120
107,71,V,Vancouver,0,1,0,1,155,175,1.5,-175,5,-140,5,-145
107,72,H,Calgary,2,0,1,3,-175,-205,-1.5,155,5,120,5,125
107,73,V,Detroit,1,0,2,3,180,185,1.5,-165,5,-130,5,-125
107,74,H,SanJose,3,0,3,6,-210,-215,-1.5,145,5,110,5,105
108,1,V,TampaBay,0,1,1,2,210,225,1.5,-135,6,-109,6,105
108,2,H,Pittsburgh,0,2,4,6,-260,-275,-1.5,115,6,-111,6,-125
108,3,V,Boston,1,0,2,3,115,135,1.5,-235,5,-140,5,-130
108,4,H,Carolina,0,2,1,4,-135,-155,-1.5,195,5,120,5,110
108,5,V,Philadelphia,0,0,1,1,165,145,1.5,-200,5.5,-110,5.5,100
108,6,H,Columbus,0,1,0,2,-185,-165,-1.5,170,5.5,-110,5.5,-120
108,7,V,Nashville,1,0,1,2,130,138,1.5,-230,5,-140,5,-140
108,8,H,Chicago,2,0,3,5,-150,-158,-1.5,190,5,120,5,120
108,9,V,Edmonton,0,3,0,3,115,120,1.5,-265,5,-140,5.5,115
108,10,H,Ottawa,2,2,1,5,-135,-140,-1.5,215,5,120,5.5,-135
108,11,V,Minnesota,0,2,0,2,-102,114,1.5,-290,5,-130,5,-115
108,12,H,Anaheim,1,0,0,1,-118,-134,-1.5,230,5,110,5,-105
109,51,V,Florida,1,0,2,3,105,-127,-1.5,240,5,-115,5,100
109,52,H,NewJersey,0,0,0,0,-125,107,1.5,-300,5,-105,5,-120
109,53,V,Washington,1,0,3,4,-103,-105,1.5,-325,5,-105,4.5,-140
109,54,H,Montreal,0,0,1,1,-117,-115,-1.5,260,5,-115,4.5,120
109,55,V,Calgary,0,0,0,0,-113,115,1.5,-280,5.5,115,5.5,105
109,56,H,Winnipeg,1,0,1,2,-107,-135,-1.5,230,5.5,-135,5.5,-125
109,57,V,Dallas,1,2,3,6,140,142,1.5,-230,5.5,105,5,-135
109,58,H,LosAngeles,0,1,3,4,-160,-162,-1.5,190,5.5,-125,5,115
110,1,V,Philadelphia,0,0,1,1,-115,-120,-1.5,240,5.5,115,5.5,125
110,2,H,Buffalo,0,3,1,4,-105,100,1.5,-300,5.5,-135,5.5,-145
110,3,V,Columbus,1,2,0,3,-120,114,1.5,-270,5,-135,5.5,105
110,4,H,Carolina,0,3,2,5,100,-134,-1.5,220,5,115,5.5,-125
110,5,V,Vancouver,0,0,1,1,165,155,1.5,-200,5,-130,5,-124
110,6,H,Nashville,0,1,0,2,-185,-175,-1.5,170,5,110,5,104
110,7,V,Boston,3,1,1,5,110,-112,-1.5,250,5,-125,5.5,115
110,8,H,St.Louis,0,1,2,3,-130,-108,1.5,-315,5,105,5.5,-135
110,9,V,Detroit,0,3,0,3,180,170,1.5,-170,5.5,115,5,-140
110,10,H,Chicago,2,1,0,4,-210,-200,-1.5,150,5.5,-135,5,120
110,11,V,SanJose,2,2,1,5,105,-115,-1.5,260,5,-135,5,-120
110,12,H,Edmonton,1,0,2,3,-125,-105,1.5,-325,5,115,5,100
110,13,V,Dallas,0,0,0,0,145,112,1.5,-230,5.5,115,5.5,115
110,14,H,Anaheim,0,1,1,2,-165,-132,-1.5,190,5.5,-135,5.5,-135
111,51,V,Florida,1,1,0,2,105,124,1.5,-265,5,-135,5,-135
111,52,H,NYIslanders,1,0,0,1,-125,-144,-1.5,215,5,115,5,115
111,53,V,Montreal,3,2,2,7,105,150,1.5,-245,5.5,110,5.5,-110
111,54,H,Winnipeg,2,1,1,4,-125,-170,-1.5,205,5.5,-130,5.5,-110
111,55,V,Pittsburgh,0,0,2,2,110,105,1.5,-295,5.5,105,5.5,110
111,56,H,Washington,1,1,3,5,-130,-125,-1.5,235,5.5,-125,5.5,-130
111,57,V,SanJose,2,0,0,2,-113,103,1.5,-300,5,-135,5,-135
111,58,H,Calgary,1,1,1,3,-107,-123,-1.5,240,5,115,5,115
112,1,V,Vancouver,1,3,0,4,150,160,1.5,-200,5,-130,5,-130
112,2,H,Philadelphia,1,2,1,5,-170,-180,-1.5,170,5,110,5,110
112,3,V,Pittsburgh,0,1,0,1,-140,-160,-1.5,190,5.5,-110,5.5,-125
112,4,H,Ottawa,2,1,1,4,120,140,1.5,-230,5.5,-110,5.5,105
112,5,V,Buffalo,1,0,1,2,135,145,1.5,-210,5.5,110,5.5,100
112,6,H,TampaBay,1,2,1,4,-155,-165,-1.5,180,5.5,-130,5.5,-120
112,7,V,Montreal,0,0,1,1,120,145,1.5,-215,5,105,5,-105
112,8,H,Minnesota,1,3,3,7,-140,-165,-1.5,185,5,-125,5,-115
112,9,V,Boston,0,1,0,1,100,-124,-1.5,215,5,-130,5,-125
112,10,H,Nashville,0,2,0,2,-120,104,1.5,-263,5,110,5,105
112,11,V,Detroit,2,0,0,2,130,144,1.5,-230,5.5,-110,5.5,100
112,12,H,Dallas,1,3,1,5,-150,-164,-1.5,190,5.5,-110,5.5,-120
112,13,V,NewJersey,1,1,0,2,170,166,1.5,-175,5,-120,5,-110
112,14,H,Edmonton,0,1,1,3,-200,-186,-1.5,155,5,100,5,-110
112,15,V,Anaheim,2,1,1,4,-160,-175,-1.5,170,5,-140,5,-140
112,16,H,Colorado,1,0,0,1,140,155,1.5,-200,5,120,5,120
112,17,V,St.Louis,0,1,0,1,120,-105,1.5,-290,5,-130,5,114
112,18,H,LosAngeles,2,3,0,5,-140,-115,-1.5,230,5,110,5,-134
113,51,V,Chicago,0,0,0,0,123,151,1.5,-215,5,-125,5,100
113,52,H,Washington,3,1,2,6,-143,-171,-1.5,185,5,105,5,-120
113,53,V,Toronto,2,1,1,4,127,125,1.5,-260,5.5,-110,6,-120
113,54,H,NYRangers,0,1,1,2,-147,-145,-1.5,210,5.5,-110,6,100
113,55,V,NYIslanders,2,1,2,5,123,115,1.5,-265,5,-125,5.5,120
113,56,H,Florida,1,0,1,2,-143,-135,-1.5,215,5,105,5.5,-140
113,57,V,Buffalo,1,1,0,2,159,175,1.5,-165,5,-135,5,-130
113,58,H,Carolina,0,3,2,5,-179,-205,-1.5,145,5,115,5,110
113,59,V,Columbus,0,1,2,3,-109,-130,-1.5,210,5.5,-105,5.5,-105
